"MacroPlot.Name","Monitoring.Status","Date","TagNo","Status","DBH","Ht","CrwnRto","CrwnCl","LiCrBHt","CrFuBHt","CrwnRad","Age","GrwthRt","Mort","DecayCl","LaddBaseHt","LaddMaxHt","DRC","NuLiStems","NuDeStems","EqDia","XCoord","YCoord","CKR","CharHt","ScorchHt","CrScPct","DamCd1","DamSev1","DamCd2","DamSev2","DamCd3","DamSev3","DamCd4","DamSev4","DamCd5","DamSev5","Comment","UV1","UV2","SnagPlotSize","BrkPntDia","Species.Symbol","Year","Treatment","Visited","Index","IsVerified","QTR","SubFrac","UV3","MacroPlotSize","FieldTeam","EntryTeam","UV1Desc","UV2Desc","UV3Desc","SaComment","X","treatment_burn","experiment"
"_130","PostBurnYear2","9/26/2022 11:09:48 AM",644,"L",22.6,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483641,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_130","PostBurnYear2","9/26/2022 11:09:48 AM",645,"L",28.3,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483640,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_130","PostBurnYear2","9/26/2022 11:09:48 AM",646,"L",30,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483639,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_130","PostBurnYear2","9/26/2022 11:09:48 AM",647,"L",33.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483638,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_130","PostBurnYear2","9/26/2022 11:09:48 AM",649,"L",46.6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483637,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",652,"L",64.1,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483648,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",653,"L",53.6,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483647,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",655,"L",39.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483646,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",657,"L",63.35,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483645,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",663,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tree is gone",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483644,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",664,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tree is gone",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483643,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",668,"L",44.4,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483642,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_128","PostBurnYear2","9/26/2022 11:08:18 AM",670,"D",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483641,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",674,"D",36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483648,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",675,"D",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483647,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",676,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fallen; cut-down.",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483646,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",677,"L",37.45,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New tag 965",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483645,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",678,"D",19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New tag 966",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483644,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",679,"D",61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New tag967",NA,NA,NA,NA,"PIJE","yr3","treat1",NA,-2147483643,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_131","PostBurnYear2","9/26/2022 11:10:37 AM",680,"D",41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat1",NA,-2147483642,"False",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_171","PreBurn","8/28/2021 12:12:01 PM",51,"D",58.35,2.5,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",52,"L",58.7,16.4,100,"C",0.7,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",53,"L",13.1,6.9,100,"I",1,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",56,"L",44.7,10.2,100,"I",0.8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",59,"L",39.9,13,100,"C",2,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",60,"L",44.4,12.2,100,"C",1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",61,"L",21.05,7.5,100,"I",0.7,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_171","PreBurn","8/28/2021 12:12:01 PM",62,"L",13.1,6.5,100,"S",1.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",189,"L",31.85,10,90,"I",1.9,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",190,"L",48.3,18.5,100,"D",7.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",192,"L",9.4,5.8,100,"I",1.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",193,"L",7.7,5.2,100,"I",1.2,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",194,"L",52.2,10,100,"I",1.6,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",195,"L",38.8,12,100,"I",7,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_198","PreBurn","8/28/2021 12:12:01 PM",197,"D",45,20.4,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",117,"L",57.5,11.2,80,"C",2.5,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",118,"L",51,9.2,90,"I",2.9,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",119,"D",10,3,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",120,"L",43.45,15,80,"D",8,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",122,"L",46,16.2,100,"C",7.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",123,"L",47.65,9.8,100,"I",4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",124,"L",52.85,9.9,100,"I",4.3,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",125,"D",22,7.6,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_172","PreBurn","8/28/2021 12:12:01 PM",126,"L",46.05,10.4,100,"I",1.8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",95,"L",17.75,3.4,100,"S",0.5,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",96,"D",77.1,15.6,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",98,"L",23.5,12.8,100,"C",5,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",99,"L",36.8,12,100,"C",5.1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",100,"L",26.9,9.6,100,"I",2.8,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",101,"L",10.6,6.1,100,"I",3.2,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",103,"L",14.7,6.3,100,"I",2.5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",104,"L",11.3,6,100,"I",4.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",105,"L",8.85,5.1,100,"I",3.5,NA,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",106,"L",10.25,7,100,"I",5.2,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",107,"L",12.6,7.1,100,"I",3,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",108,"L",9.4,7,100,"I",2.7,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",109,"L",21.9,9.8,100,"C",2.7,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",110,"L",15.6,6.9,100,"I",1.5,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",111,"L",43.75,12.8,100,"C",1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",112,"L",55.3,12.9,100,"C",1.6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",113,"L",49,7.4,100,"I",1.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",114,"L",16.4,5.1,90,"S",0.5,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_181","PreBurn","8/28/2021 12:12:01 PM",115,"L",44.7,11.9,90,"C",2.1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr1","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
