,MacroPlot.Name,Monitoring.Status,Date,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,SnagPlotSize,BrkPntDia,Species.Symbol,X,Year,Treatment,Visited,treatment_burn,experiment
69,_128,PostBurnYear1,8/30/21 14:19,653,L,53.35,22.6,80,C,13.8,NA,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
70,_128,PostBurnYear1,8/30/21 14:19,655,L,39.4,21.6,70,C,14.2,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
71,_128,PostBurnYear1,8/30/21 14:19,657,L,63.1,21,70,C,15.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,15.4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
72,_128,PostBurnYear1,8/30/21 14:19,668,L,43.7,18.6,80,C,11.3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
73,_128,PostBurnYear1,8/30/21 14:19,670,D,10.75,6.2,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
74,_131,PostBurnYear1,8/30/21 14:20,676,D,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fallen; cut-down.,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
75,_131,PostBurnYear1,8/30/21 14:20,677,L,37.3,14.2,5,I,10.4,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,10.2,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag 965,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
76,_131,PostBurnYear1,8/30/21 14:20,678,D,19.8,8.8,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag 966,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
77,_131,PostBurnYear1,8/30/21 14:20,679,L,61,23,10,C,18,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,21.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag967,NA,NA,NA,NA,PIJE,NA,yr2,treat1,NA,post_budbreak,old
78,_132,PostBurnYear2,9/26/22 11:11,626,D,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
79,_132,PostBurnYear2,9/26/22 11:11,628,L,72,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
80,_132,PostBurnYear2,9/26/22 11:11,630,L,70.15,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag 968,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
81,_129,PostBurnYear2,9/26/22 11:09,605,L,55.8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,pre_budbreak,old
82,_129,PostBurnYear2,9/26/22 11:09,606,L,17.35,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,pre_budbreak,old
83,_129,PostBurnYear2,9/26/22 11:09,608,L,48,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,pre_budbreak,old
84,_129,PostBurnYear2,9/26/22 11:09,609,L,53,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,pre_budbreak,old
85,_129,PostBurnYear2,9/26/22 11:09,612,L,68.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,pre_budbreak,old
86,_129,PostBurnYear2,9/26/22 11:09,617,L,57.1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,pre_budbreak,old
87,_133,PostBurnYear2,9/26/22 11:12,687,D,84.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
88,_133,PostBurnYear2,9/26/22 11:12,688,L,76.3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
89,_130,PostBurnYear2,9/26/22 11:09,637,L,31.35,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
90,_130,PostBurnYear2,9/26/22 11:09,638,L,51.6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
91,_130,PostBurnYear2,9/26/22 11:09,648,L,45.55,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
92,_130,PostBurnYear2,9/26/22 11:09,640,L,46.2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
93,_130,PostBurnYear2,9/26/22 11:09,641,L,56.35,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
94,_130,PostBurnYear2,9/26/22 11:09,642,D,79.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
95,_130,PostBurnYear2,9/26/22 11:09,643,L,23.95,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
96,_130,PostBurnYear2,9/26/22 11:09,649,L,46.6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
97,_128,PostBurnYear2,9/26/22 11:08,652,L,64.1,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
98,_128,PostBurnYear2,9/26/22 11:08,653,L,53.6,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
99,_128,PostBurnYear2,9/26/22 11:08,655,L,39.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
100,_128,PostBurnYear2,9/26/22 11:08,657,L,63.35,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
101,_128,PostBurnYear2,9/26/22 11:08,668,L,44.4,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
102,_128,PostBurnYear2,9/26/22 11:08,670,D,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
103,_131,PostBurnYear2,9/26/22 11:10,676,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fallen; cut-down.,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
104,_131,PostBurnYear2,9/26/22 11:10,677,L,37.45,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag 965,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
105,_131,PostBurnYear2,9/26/22 11:10,678,D,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag 966,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
106,_131,PostBurnYear2,9/26/22 11:10,679,D,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New tag967,NA,NA,NA,NA,PIJE,NA,yr3,treat1,NA,post_budbreak,old
107,_171,PreBurnYear1,8/28/21 12:12,51,D,58.35,2.5,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
108,_171,PreBurnYear1,8/28/21 12:12,52,L,58.7,16.4,100,C,0.7,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
109,_171,PreBurnYear1,8/28/21 12:12,53,L,13.1,6.9,100,I,1,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
110,_171,PreBurnYear1,8/28/21 12:12,56,L,44.7,10.2,100,I,0.8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
111,_171,PreBurnYear1,8/28/21 12:12,59,L,39.9,13,100,C,2,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
112,_171,PreBurnYear1,8/28/21 12:12,60,L,44.4,12.2,100,C,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
113,_171,PreBurnYear1,8/28/21 12:12,61,L,21.05,7.5,100,I,0.7,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
114,_171,PreBurnYear1,8/28/21 12:12,62,L,13.1,6.5,100,S,1.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
115,_198,PreBurnYear1,8/28/21 12:12,189,L,31.85,10,90,I,1.9,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
116,_198,PreBurnYear1,8/28/21 12:12,190,L,48.3,18.5,100,D,7.4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
117,_198,PreBurnYear1,8/28/21 12:12,192,L,9.4,5.8,100,I,1.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
118,_198,PreBurnYear1,8/28/21 12:12,193,L,7.7,5.2,100,I,1.2,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
119,_198,PreBurnYear1,8/28/21 12:12,194,L,52.2,10,100,I,1.6,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
120,_198,PreBurnYear1,8/28/21 12:12,195,L,38.8,12,100,I,7,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
121,_198,PreBurnYear1,8/28/21 12:12,197,D,45,20.4,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
122,_172,PreBurnYear1,8/28/21 12:12,117,L,57.5,11.2,80,C,2.5,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
123,_172,PreBurnYear1,8/28/21 12:12,118,L,51,9.2,90,I,2.9,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
124,_172,PreBurnYear1,8/28/21 12:12,119,D,10,3,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
125,_172,PreBurnYear1,8/28/21 12:12,120,L,43.45,15,80,D,8,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
126,_172,PreBurnYear1,8/28/21 12:12,122,L,46,16.2,100,C,7.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
127,_172,PreBurnYear1,8/28/21 12:12,123,L,47.65,9.8,100,I,4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
128,_172,PreBurnYear1,8/28/21 12:12,124,L,52.85,9.9,100,I,4.3,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
129,_172,PreBurnYear1,8/28/21 12:12,125,D,22,7.6,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,post_budbreak,new
130,_172,PreBurnYear1,8/28/21 12:12,126,L,46.05,10.4,100,I,1.8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,post_budbreak,new
131,_181,PreBurnYear1,8/28/21 12:12,95,L,17.75,3.4,100,S,0.5,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,pre_budbreak,new
132,_181,PreBurnYear1,8/28/21 12:12,96,D,77.1,15.6,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
133,_181,PreBurnYear1,8/28/21 12:12,98,L,23.5,12.8,100,C,5,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,pre_budbreak,new
134,_181,PreBurnYear1,8/28/21 12:12,99,L,36.8,12,100,C,5.1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,pre_budbreak,new
135,_181,PreBurnYear1,8/28/21 12:12,100,L,26.9,9.6,100,I,2.8,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,pre_budbreak,new
136,_181,PreBurnYear1,8/28/21 12:12,101,L,10.6,6.1,100,I,3.2,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
137,_181,PreBurnYear1,8/28/21 12:12,103,L,14.7,6.3,100,I,2.5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
138,_181,PreBurnYear1,8/28/21 12:12,104,L,11.3,6,100,I,4.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
139,_181,PreBurnYear1,8/28/21 12:12,105,L,8.85,5.1,100,I,3.5,NA,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
140,_181,PreBurnYear1,8/28/21 12:12,106,L,10.25,7,100,I,5.2,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
141,_181,PreBurnYear1,8/28/21 12:12,107,L,12.6,7.1,100,I,3,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
142,_181,PreBurnYear1,8/28/21 12:12,108,L,9.4,7,100,I,2.7,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
143,_181,PreBurnYear1,8/28/21 12:12,109,L,21.9,9.8,100,C,2.7,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,pre_budbreak,new
144,_181,PreBurnYear1,8/28/21 12:12,110,L,15.6,6.9,100,I,1.5,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
145,_181,PreBurnYear1,8/28/21 12:12,111,L,43.75,12.8,100,C,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
146,_181,PreBurnYear1,8/28/21 12:12,112,L,55.3,12.9,100,C,1.6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
147,_181,PreBurnYear1,8/28/21 12:12,113,L,49,7.4,100,I,1.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
148,_181,PreBurnYear1,8/28/21 12:12,114,L,16.4,5.1,90,S,0.5,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treat13,NA,pre_budbreak,new
149,_181,PreBurnYear1,8/28/21 12:12,115,L,44.7,11.9,90,C,2.1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat13,NA,pre_budbreak,new
